,0
fb3376cd5dd7b9f4c866e17253a3e5db,273.0
8e74f6f63a5f9a304aeb8284be71fd23,269.0
5f9e36b08ae133d15c54059ce2762f6f,269.0
50c77a7d7927650d7b1a093e9d2c62de,267.0
db5f8a98edee20f13af767e378953b2d,265.0
7398a8fcbc69240bfbb4d43d2d0a89c8,264.0
52e2fcecf4a5cd5305abebe45c1d0335,263.0
3e6543db247cc806933db944ec0cf382,262.0
2cc48a1933a671b087ef58c7b186d55f,257.0
f94596fc1e08249a619d0f132eaef662,255.0
e5d55481f7455ae8a4620451dc7ac39a,255.0
b66b5a2972755aa675ab5e2c92d55ab6,251.0
61fb5ca7cdf03302d8aa64792733a5eb,251.0
01a2d99629204c9a28d82e0a091fc01a,250.0
fe1613129b71ea6b0351addf25c8bdbf,249.0
cfdf39cd6545fb6a7ddb747c3393c225,246.0
9e3b0ce9bb690b78f97f20c102089c55,246.0
f54447ae705d557e2c2b3777fbdd56f0,244.0
ce40f273a2b6e2ca6c9a07d963892f67,241.0
80115d8c5ddcc0a8eb04498e69bbeb03,240.0
05b9b97ce042856de83626e60baaab25,238.0
ec77b8bc25a3aacda06ec2b5068e295a,237.0
0fde62806e4413be1846e836dba2c786,236.0
805c0959b90cd47bb52d9f6571c5fb6a,234.0
b2097d12843899152a99e4faeb92e3e6,234.0
18ac4f5d15861353f53f40e3ba71b514,234.0
8bf8bec6df13213cf1a55f4dc82a94a3,233.0
ffac4ec15a9162aa65951455b9652aeb,232.0
c3855999e373db0c751276cd5a47c20b,231.0
00cec374cdda5920f1165a734c7fa269,228.0
a6bed81ae136bbcaf60c91d83befaa68,227.0
b1652dc664d4e8ce2d123d26687d1204,225.0
941e8c48a16ad7d48c343538ef921633,223.0
a6b6710fb78a99a2d9112a2ff620abb6,222.0
be04d66c58de24bdbf386e040b202875,221.0
50313555c1a4385e25c85b06a5c8ad42,221.0
7773d75822ab2debfb3d6877ecf9e314,220.0
34e330f47d6b0b3a7742855c99c1730b,220.0
f0ea1e3d7fabfb8497741de9a3402b6e,218.0
21a2a9b12d5394c6301fa0490f72f96f,217.0
d7c3ae890ec4975f6c3fb50e9470b940,217.0
b96d2310701b0f232b5fec79a5474a9c,216.0
1af37d277c3b5e1325d6b9ff58145372,216.0
25773d17c98ca4f1cbab85bb7a20ee07,214.0
35f3ce6a0ee2829e6ccb193be3c4338b,214.0
c7618efd9393c801e5152a0b166b20e6,212.0
363b5bc429aa94cebf6edfc8403e2554,211.0
9b1eab40b5453fd44898096c535a3590,211.0
4f30b996d4676d28c97c4df3e679222a,210.0
ca46f1208cb7496146be8e7801b6b9d5,209.0
cbc6ec0ad878294861f06ed9fff333c0,208.0
2fe93c7d6554d0f92c8b2ea2c36f2e2f,208.0
127d029e4712422f69cf80ceb163558b,207.0
b7b7fc8d7ac60a2a347edf3815e886aa,206.0
eb1d7f519ae360e6e68a2f1520785e5e,202.0
5fbc483f79cd97d3a7253931f37c33e8,200.0
b18037a224663cf99b188ff37ab195d4,199.0
c1fb523690f4db6515ed0ab146d1ab8c,199.0
8fd618f97a48e4eb208b0445dbb10d8c,196.0
13016b09f7d9ec021bdf6b8eb3ebe1c2,194.0
4e0a65b0a2fab7bf0f307d360b679d87,193.0
4066e07db1bae989fd02d771401e3b09,193.0
fc6a920ac4b9042d096fc385f6a1fb96,193.0
7edcf5ecdce390629d592a7f513444a8,192.0
88e2cc3c7ae430fd82f841fcac6d761d,190.0
df96afb7cca565917c31eb00ee710773,190.0
d084b32d5ad7ee012fef1f2de8889355,189.0
c6f954383a242aa90697e6dee26d1c47,189.0
b664aba9c5e0e5cc58a311f8ff3d8b0c,186.0
966ef988f0623427a3e863deb69365ad,185.0
e4a5cc064787532857caa46e899cbb0d,184.0
840320d7f6d7e9149a050f538af0f1f2,182.0
00dbcec69924cc7694d15fa0e7d8ad8c,181.0
38e1bee25028fa024ea7320caf4c0793,180.0
303a7154d796227f169b54201738c2ac,180.0
4339b49f87178e83aee95fb28b353ba3,178.0
324a68faea87d16c8e64abc6856e10e5,177.0
934dcdcb25ead801df5ed7b7c9f1477b,177.0
da1ffc7cfb857dfdbeecfe7b8eb2efef,176.0
9e9a1d0b80c0d0fd810a4373f5673994,176.0
9b89b811be9292552e327f16a217ee6f,175.0
67c532737f30ff0f53528486336ce6cb,174.0
e85a605dee642b8345989463ac8b2fe6,173.0
675df60bfe10a0076c6359d6ce9e3c6f,169.0
54dcb911e3ab04e9d5b30c3912100b41,169.0
3dcddbf02b571ea4ac7fe071e9f66749,167.0
69b165fab43e2588c34b281a19b6481a,166.0
6e5be229dd49e819c917d2ae8b72610b,165.0
5a1c2ba45f3ee6a6a533a669ddc6df2c,165.0
1ec2a6a0674989729626ddfb269858eb,165.0
778f7f968b67128ff829bfff331b3b38,164.0
fd54faa463e99098527833fc9d14c4da,164.0
b0393e75df8338f8224463cb1b34efbd,162.0
f9c752d5c510e07c457e029af2d6d31b,161.0
9a76c2c2904fcae623e236b6818a712e,161.0
65b43ef12cd01434a8f7c309eccd229b,160.0
1d8337922497f536b9d55587e6a7b39d,158.0
b48234b268b116b93cfc519a5e05066f,158.0
62669fe8cbcac323242a062e3c6a3386,157.0
6116fd7dc95407952dfa6a8cad835556,157.0
d56101b838ca3442c9b0a8c0a926b70d,156.0
48e2a4ea98aea8fa0f0cf874bdcacb52,156.0
971b2a7d4c04421c41b017e50d125bfb,156.0
cc246b85b65b580177f5f8655c0b7f71,155.0
969d4c97ed0f7d183e7530340867e86f,154.0
a1fe1f45720a7ea7649cbaff45fa34e3,154.0
02408cd609a6b7f8134da2f8955136ac,153.0
e00e288083c965bb4866d55d959fcb43,153.0
e3789c18f7da3801f4b3381c55acbb63,152.0
3f574a1c6ddd83e13a9f0c0d99628511,152.0
9f3ae9f6096976f00cd7c13a4717ff1c,151.0
68a313a4c8c35a8f1fb6d4e6f2a39a7a,151.0
b6b86531ef8d5b24a2b1f0d0cbb40c76,149.0
e9c22dfef2d86bac6ebbd63be98cea5a,148.0
7f52808942f645b5beaaa4398c4327a1,146.0
767a9761e9034bc6299ae0be816c4df2,142.0
ad13382614cd54b5bfa93c7bada5cf17,142.0
1841ceeb252a3e471065c84c01175567,141.0
ff2be076cf928bdf0eb0935b49878911,140.0
945184b6386c192c0066e0a98a154780,139.0
81f59f6a76c8682de1719c97b5b24173,138.0
7d816826aee1c8acf39585a92584c914,138.0
1935fea51cfbe50da222589365912e20,137.0
501a3e687c65822914e1a727e5f43331,136.0
fe9a3e2c5c45bec637506a2ae1eb243c,136.0
56d2bc7db6ad39a79d23076538706c96,136.0
f17639f2860cbb1e573c5f9b00e6cefe,134.0
beb22bd9449c642546dacb826591c61b,134.0
9b1087b425db63a2655dcf123451d459,134.0
fadc3c33c9568f5fc68fb8b600a47488,133.0
aa43e7fda307d6ea50cfe7c933b04cf1,133.0
ec494ccbf94de2be48f3c7e4cf844046,132.0
bf8b632bb810c7e26b5a8902838e05ff,132.0
97d033725a3fcb0e6b0f9554365d4e0f,128.0
29f242efe797d95ae64a7861b1871594,128.0
09aa3b3ecd6f6b9fe32a08085c562bc2,127.0
333bbf9224442fc10cd497377d2b1d01,127.0
a9fa77fde69f69499b9e8a7567be8836,127.0
8508e9c3a3ee2d579b34ab097851d4c2,126.0
d92d53b67f4b4a2516ca359494db4c24,126.0
ef69d4c920ca91c1fcd9c82711da592a,125.0
c518773de1fa8f58aebfc3c18e017d10,125.0
6eaa4126f1149270fce6d316338af7f1,122.0
1b5aa72a8971f998f5ca89390e6fefb7,122.0
209624ea39493ace48ad4daa9d42f617,121.0
6a8118b17d1d40cf877db24449ceb616,121.0
7d518e827d9d6a525a3c1d4b64bdc73c,121.0
2fb77758332c1c65781c4ce030fa0efe,121.0
26d95f66b97240febac5d7976fe5ebaf,120.0
81a2990f9cfa961fada745053a685388,119.0
ebc4cebda1feae3f47fdb85cb7ec8152,119.0
3e0a5c3c45d702a53a3d2de195e4db33,119.0
00edbd1ba8dcda99fa8c48ebbad76bc3,118.0
e30216b1d3f1ad1922ccf61973f45787,117.0
a9241ac1841b7463ed03c02216f5e93d,116.0
871b99772b7ead3ed8a217f566729af6,116.0
85db0d60e8985f5dd02b1b3c10e2c371,116.0
204e528f5aec2e81f7915c9c6a94cee6,114.0
4fd4674192cb3884b2a6d73d533b9bc6,113.0
03d1db1ccc574034f8242e94d57eca3b,113.0
10055b4de0b725f946f9dc5f3e8409df,112.0
c75ae6008025d80134bd14e9712f9d5c,112.0
242e96ecaab039a6dad6619d8bf8ef95,111.0
08ce27cee52afc14d82faaae7852a600,111.0
16d0f6f0cc97fb8539a94bb9b23d40a2,111.0
71388bf0952df19a8fad5f1bfa9d8c43,110.0
ac2264973e2da89f1d291df03a384eaf,110.0
bbad0620f73e536bca17a2c769b09167,109.0
a69c0a328e1b282389062478c5d49c3a,109.0
a9bb943f579e2a70186c19aae1c8ea0a,108.0
84e572f913265549a89a30c9124edd53,108.0
dbf83ada1041e3b4fdac47d2dee0a5e5,107.0
20a7aa268cdc6443e94e5b35773e1a22,107.0
dc6238760f7fb47db3501252a3751840,107.0
bbb25b79c78bc0ec8ac6705f1a20ca14,105.0
17cddb82ce2f004cd99f8fb8e90daae2,104.0
424cc84cffa683d25a7603ac14dcd906,104.0
85c902d02faa7542bbb97dc6bae04808,103.0
1e238cf69a93a1a2daa7c27cf7f252f1,103.0
7807a7c66b7e44dcda14bb67b2e6a4b4,103.0
9d019e904cd06dbfc6c754deebce881d,102.0
24fb379c94e73772f881ec8383949cda,100.0
cc82a5a0b284dea47583c8afa5a99755,99.0
19cb318d7b893544df2e7631da4b77ca,97.0
9520bccf1741d8490cd863a3a10aba02,97.0
d4dda2c83187c9d33ef042c074b666b1,95.0
77f352b310dc941a969edf6536c2e820,93.0
e6629192287fec42180fb889cfb7474a,93.0
920a4d1a3e7643a60851fd9c292f5b09,91.0
11b7bb7d02a7be392bce27f6e0c9b80b,91.0
5a8ec9c84f3495870c2a71f1dbb17a26,91.0
45b76e49b6500d8d245c2f27f6fbb143,91.0
3d5baff45729bf2214074c2e9f77ad10,89.0
1cb2a1d29636124b450eca362d186b81,89.0
7a8d0125158d1dded935e4652afc68d7,89.0
649ad723b6bba0a739704e4004d139d3,89.0
1ec78cf2c330d5a8e7c5c57640213633,89.0
1c0d4d46dea8b66caeeac977f134cff5,89.0
8df399e29acb5a583f449a82db4e17c9,89.0
4b3fc5de9758cf6cdb010bd41d101a65,88.0
a627eaebab040299b798ed9e0dab99ac,88.0
bd788ee7c83b648bddcbeb7e5c7925c6,87.0
1a78539b37f0546f2a1643da51ce7636,87.0
5be85eb33fdbec6f55538b7a9c322819,85.0
561c2c17e5b2a774b47cc1d2c7e1ac53,85.0
bf5f9d8270688749d52cb3dfea76b096,85.0
667e2095050a61e299876d8b5b13a0fc,84.0
1ce8c57de80c69514f619c61e6ef1fdb,84.0
2b33752353804e5616919765189fded9,84.0
79cd9087bcbeb4c4209f5463e43e6eee,84.0
4a18a72af06424cd6600b6f548ea8f05,84.0
54d51ed7cab9675bab2ed4f9f471c484,83.0
5cdef913913e1913b2b59545ce8a9635,83.0
cdfe044e16cbccfb9e165f03bf2e65b1,83.0
f19611140d118d5020d742ff315e4397,82.0
2acc64fc35abd8595519fa81d19066b0,82.0
2643df73928bfd7b6861c66b591af84c,82.0
06127cc96b470ea5c6a92494240202ff,82.0
f9f8a1e38fcd6166305ee1a90187d5ed,81.0
aa19b65fa066defdc12ae4b7f2f00066,81.0
5c69b5d2ec557ac076a471d9e7b99a3b,81.0
577803f3876eb718cf8784b21f5ad1de,80.0
4afbf45f017f69e11e9987ce9b6181c6,79.0
045acd620c390c80b3447bae8b6a039b,79.0
362a9e53b15c9989a724cf6504923c89,78.0
a728a1dce17d5afb4677e6cc919c2391,78.0
41968913d9ca2d9dfd73c99f7947bb01,78.0
85781f76fdd51f1cea0eab36c8b76a12,78.0
066f3734b79de5c9de2a98ff1aef0871,78.0
5ae89e5bcfd9dd3902652c987365f419,78.0
37a0a427f45ea3b8299b4a41c10d02e6,77.0
33762f188eb5f7c4edb64ec15a01f6f0,77.0
f95b1ff191764f53c85f7e7ab0efb549,76.0
930aa8f4c5d671dfc6123e802e3728d8,75.0
e07164dc4c344fb8e6717042190ef640,74.0
82e0302671bd7beff0fc58ee1d09a85b,73.0
86555947ddfc576c1bb9c42deb3998df,73.0
61db0bd527e07336202fd0ff4578c042,73.0
682dde043b6d08cf20021dc1e423446d,73.0
98063b5163ea2e630cf0c0c474fab37a,73.0
d1276b57b5c5112b25ebace385611d4c,73.0
a59de7ec80944454b16c5ee17f3d97d3,71.0
d2348f570c77b5babebf97e59a09045e,71.0
3c123f25242dccac78a93d0822c71ff9,70.0
2b90532f7b4cc2c26abd0f1f1657f80b,70.0
5e18094f37d33836726fabc09f8e46fc,68.0
094308f7cc2ee9d02683e9be4dec556f,68.0
5aad6996e9074426f7a2602af9f0aa9a,68.0
5a2035d91c84d1a0192029472ff3bea7,68.0
53b03b875000d9afe82e7095372fa7c1,68.0
fe7a9e832c39a5823a8e234d93778b3d,67.0
a5da7006928ee998fe32cdd9378c856e,67.0
c601986784ec5352196d3bc7278277b5,67.0
e438498696e4ce6da6b786e98f911a9e,66.0
eb51a6482b09f0c5962e362d2d23abb9,66.0
885af48524af5ccac2ffcff5abf6c1f9,66.0
8a47d1c31ecaf4f32812c430bbb43980,65.0
88eb686ca6222ba1acb01f0bcba963dc,64.0
466f240b16ae7967d70c0d1c09d52b3d,64.0
201df4785ef1b6d15c59c8cc91490b25,63.0
3b0ad10d8b65188ed821ad66f710b506,63.0
85a9b5daefb6d43e74c440019b828e13,62.0
4a05c0c404f6d40ff8c15aa5fab9364e,62.0
914cd932c40f857f5730b165792e560d,62.0
f5fc228be8d8fe19db819c2b817333c9,61.0
ed48afc0cdaf8c5d9801a19cdf95e0b9,61.0
3233356e7b908c8a38c840e7b0d4a5ac,60.0
49a69069a820c36293aca9397f8ac24c,60.0
a93780af2e54c4e6e3970ebeb5021540,60.0
283780583bcc5a9286671b991a3cea48,60.0
5284495840f983847ec0d0b741a9a471,60.0
975aa5c886989b5d915be8945a42cb54,59.0
5502c13b04a0fa263700b2baf15d9137,59.0
44133ba0a919858947f24b2d9559dff6,58.0
ed9de529fb936c6ff7f1cc357cb1099e,58.0
e36be349dea51383ef7c2f26dd242def,57.0
f3f57fb4feeef35aada1a409a3352520,57.0
a40989ab021cea8e78077a6ad97eb5ff,57.0
8636ffaa66aa67a74fe045f74b831966,57.0
55e62a37d75f2f867ef4733f85b82a45,56.0
212a80f24d6b5b5282958baab371202b,56.0
8a7b819666243030b23bd00a91f8c9cd,56.0
050eaf0bdc56cda74180290970f604aa,55.0
2d0bb6d60955af65d5015fb0453df272,55.0
d8ea41c098c066a3da67098d3a86640f,55.0
817ca6c7f764f795484d3ca3bf564576,55.0
e997b84121104c0999ae87417d492b9a,55.0
812f91c917bf8c410e203ff73e92d787,55.0
2cbc99b526f266c64c7fe47a69259e28,55.0
fb75cf7155262f2e184aa0ce252eb045,54.0
e6fc273ffc0f63757954543fa6f7cd2a,54.0
fcc58885c1a8654bf710ef3670e09067,54.0
ad967928a73ab98e764eee29f69d81ee,52.0
9c3d433aa39c6732d5d3e1adf65ee1ac,52.0
2f38713af6dbed30ebf9709d2d9aaa5e,52.0
75bd82a728427b9fe0161be3977a9dee,51.0
f61a6515861d3561533357f45d7ee946,51.0
2312fa68895be3d61975e48dda211263,50.0
90341c9ce791289cc32e350b44807ffb,50.0
5bbc37962b69b4f2cf25bbad864f8406,49.0
a6814253a38248cacced10ba5b2e3b1d,49.0
d85f7c80c1ad16d5903ce9d78ade5916,48.0
b5465ebd06cd7f5b26de8a8e492279be,48.0
55b60296bc5a7532030150d24d7c2c61,48.0
601101d33cdf43a40bd674a50711af52,48.0
a70851f02a36efdaa6f7b8d706f94995,48.0
be3aa43db1c015630bf88961c7273719,48.0
12fc40614a69d704ed046ae08ae4f9f0,47.0
4ac5de6617d5b4d5201a8d2d98c785e7,47.0
fa90ae32c3a2b95128da7dd5a8bdf251,47.0
e046e29a358f4e382dccc33ca22f61ad,47.0
4912cd4c1f9a773f88a73c258c25c825,46.0
1d1ef4cfd93e4312369311b3053b9acd,46.0
3cc2913d7687f4cdbb8354510c83ea9c,46.0
bc383f839cfda254ce61f5421c1c2b96,46.0
c926b3733b95b828aabf62bf8b70300a,46.0
32317cf45f85703ea6953d287df7e7ef,46.0
2763397cf04e86ebe1cf4e4eeae9581a,46.0
dcae18822e60e51f6e02afbb3c8c34aa,46.0
3c01540f689ab74dc5d2346cebc1f09c,45.0
c8ec4491101c29c4487f3740d33ec71d,44.0
dc75e695980507f7eeee0c86fb7da25c,44.0
5fbf02642aa67178b84d734d4f155d88,44.0
47f61b65b87fe2de661f6b8ba41cddea,43.0
d3d5f57b1c8aafeca61afdb1627d2990,43.0
66134bb23ac8d8a3080810183bf36ff7,43.0
dc995097392d61c3d5cf0883006503de,42.0
2536795bf82b842970d925c9d8b089c3,42.0
92464d93a3088617f532ad722ff11646,42.0
6337b308d49ea78bc68f9100ca6c62b4,42.0
daf471369c8df7afa7849741660d855b,42.0
e1e7923a771f9cf521df10f522ec89cf,42.0
7aed90fb085e16c3c98bfa68130096d0,42.0
c674c60be5fdee49a7f9a7400628516b,42.0
29daaf94c6c9c41e5044aa321d18a306,41.0
f678b251c37339d362ecbd551d40a9d9,41.0
aff516c121bd4574170ec019010c5d86,41.0
90231542c2038780b8fc44efbf9d77a8,40.0
a92f4a553501103ffc108daf4c248191,40.0
aa47f97eda87d644573886511f2ab067,40.0
f321d5342f0c8e8e85268b58b897f35b,39.0
1e497e1ac49d920ea0cdd51644f96fcf,39.0
e0e9f3b8ab57afdcffa9f61dbad5550f,39.0
45ec8d8b3f3f833abb943a394602ca67,38.0
7566bcf9eeeac8d93022dfa6b5e75ab5,38.0
73e4d93dd9fbdebac0e8cc18ecf0250f,38.0
81d3a6950559d5543eb39e4f5b310a31,37.0
f94b14e11dfe405e48976839ca380380,37.0
723174918a7beeccad69ef6fe13bc7e0,37.0
59219d3dcad9d42b1a414db19c48f30c,36.0
47f770032218f91b352999ff1f663807,36.0
f80f737063601f7f957b2581f9d5524e,36.0
b7ed133c0e997839decebae543619e8b,36.0
3607599c1aab4789914bb85aa5387ec7,36.0
78bde97a6e8f259342747f2d608611b2,36.0
ee2b075d002ffc1be2e0cab83c6e4d44,36.0
fdd5db2888cca77387e68a8a79d0ac65,35.0
9477d14f8c109bae38f32af89c4c42ee,35.0
60cc062776b5a1babb1818260a1121d8,35.0
aa0d22e3cae06a85b97c6181d08c648a,35.0
d0fb833cb3d12f63a22e8f82d8ded106,35.0
d409f0f157c2b27807fbae78d69bcc0d,35.0
7b5b130650d5363701e3d6d7aefa0cc3,34.0
00d2bfd458db807e323de703ef956d04,34.0
431b7a050a85f69cfcb3d5bb614a02e9,34.0
9115666e345c2cdd558d01f4bfc8e0c6,34.0
e58cdd03487e169b4efb809a6babab57,34.0
6312bde5ed1bda468089673f268466fb,33.0
64723b2528e8d24d933e07ab2995e6a2,33.0
9f4373f8c06d8d3224c4a427ef0d8b24,33.0
531aa5958090e7b9ccce63177bb153cc,33.0
2c50a6eb6c24a9cb0c59de81a17d66eb,33.0
a409a55f6891cab4277e37cdccc4255a,32.0
f756b6e12dadb06ac93ad18a971fce99,32.0
ab240e95dbb5bec0bbf49bb47e59a900,32.0
7e202ec0ee253f0426a833b3ecc121b8,32.0
0438a5ba138f16c681d2a5ebd323d643,32.0
4f234722e5011840e4f72bf4cc055083,31.0
edc0a227f7a1c57abb3163fd6502aa16,31.0
2678ed3808ef43759fe3dcf46f1b1a05,31.0
00a609caf30aa120e89c6c2e3426b66a,31.0
19d893e5d491ce41bdb666edc9a471fd,30.0
7e20fba75cdf3b08ec345e452d528064,30.0
31b7e02101d5650904483f24065b9ec9,30.0
8c41ae2b47fd3c4168c38cb5002bf4a4,30.0
89a663fd309ac31ad1be9c9e80fbeb71,30.0
aa92039c3f4f1689130106be1e76ad70,30.0
5bdc099119a8cc5ee2c471209aac49e6,30.0
ec4a7e34e75efb2ea188e59701bccd82,30.0
49278a5c999a5119dec0511de99e703a,29.0
1b9ab7ba8573cbfe5f1a9f59f0b38ff4,29.0
ef7a59a2c2a260e03e8e6df36b757be8,29.0
c0f5347ba9bf78765148e77ea5e6da6c,29.0
7d94b2d222e5d872fbb9a3ba5254803b,29.0
f750e95517d94f8db0cc73db81c97e9c,29.0
f30c976bd39acbbfc8564c7beba4b875,29.0
001ea74b39dc57e51aa0f6c2ab1c475b,28.0
e725270335d4f06ae8e78986f68d560e,28.0
3a7da564e6fafad475685e983a9435e8,28.0
901c9973bde010c1a5c49023e63cc252,28.0
308df1fb41d807a16562a9960b47db39,28.0
f4ad9e15787502c7c920c6a3ebc05c60,27.0
ddb4dac009841c724d01963915728bcf,27.0
d549f1083c9087cd47f572a91287d7d0,27.0
cac537e81c5dde5f938482942d41da24,27.0
8ac6eb8f6cb6cb09ec627e2a9cc972bd,27.0
a4af9680e23cdd53cf88e4533a27594d,27.0
b6a66219872cf67ce4a39aa5c02b972f,27.0
e2d304e71d519a60497916dce0e60bbd,26.0
d80a36d776f72402fe8cdb3c87b28b38,26.0
f30a8584a348743f958cc33defb90d51,26.0
cca91477a3fbe0c64d9a4d2dd0e9b6de,26.0
3a0c3715dd9f87439ce1e19c41ec0802,26.0
6536a7bc84c95500ef05185628c9f407,25.0
d4ceab0dca7c1c44efa6555dda27d7b7,25.0
407b797dcd3146d838d26043ae72dea7,25.0
092dcf50cf01ba4190a71727250d11c5,24.0
04f11566c760a465cbfa03687a11b21b,24.0
439c0b1b24a1903e711a8a171cbbe830,24.0
aa999ef1226036a42b5f19b12b6d46d0,24.0
59eb4f42c5f4aff7d1508eba4bdf99e3,24.0
b310236a69032ef47e5c274f5256115a,23.0
4d47406bcca1f5e340cecab879d45a1d,23.0
7963654625b74816cd1eb1373a31352b,23.0
3bde7e97a80f9394b9a471d659eb71d4,23.0
f3ab5707834c9572c581b0b00c369ec3,23.0
ccef1ba90f0bd209d05f65ac396f2bc6,23.0
d753773ed9e72be8414022664fc2d4a9,23.0
aa61a146ee120abce54f9517834d49e1,22.0
8f268d10c70309b8e9947be1a9b48907,22.0
71c955186c87a745ce9a09e3d2522642,22.0
53e8f34b14b34a85e09d2cad651f71ae,22.0
61790b84f6b5fe82a9d5cfce322844b4,22.0
983fa7a8a0d02ea85545e79fb8e31ace,22.0
b40534fc9f91241270fcaddba0b1501f,21.0
76553d619d4e91eacfdfd6f58a73e043,21.0
e9963db4c2f511c049afb86da50cf583,21.0
04551d3323a786ff624839f426ede82d,21.0
112cd1f4d1520bb35d1bf42eaf10c6c8,21.0
d5fb068b7b8b6a105eae625c77914aa2,20.0
4a2076eab6e4231c246eded0f7131765,20.0
68252dd090f920d475b31fc0a5541c5c,20.0
b03c6b1b9605b21f1ccef79b4aaaff0c,20.0
d492760589f45fc3f3933b7e38b5bd77,20.0
f5516776023cc95baba01c7e0b586538,20.0
44ecb6f24e49641321dbfcb7f4198dbb,20.0
7a64b3f722a8a5318146edfd0c9217eb,20.0
99cea37220eb0ad9b935f2b5664ecc99,20.0
d3afd2a72e2802c2cedb6df13114f976,20.0
e8d9cf1269b3bc64d0ea83e604600031,20.0
512d873a538b42184827b3855c583be3,20.0
14297f4eed5577ba5fb01cb3295c5311,19.0
e03ad0e48198b543103fece4ce2770a5,19.0
5cb072fc0e9c88a1ae7a654aad573b37,19.0
d61d182d52a4a2670558d6160246ffdb,19.0
4494566be86fcbd9f7c301be6f7cd8b7,19.0
3a563acdbc1eb7299e21480164c40a3e,19.0
9915224dfc964e862e629e49597c8efe,19.0
93c2493bedeb8a55d97a4c41e554556d,19.0
5aa226764976e4ef3d6be5ed74b7aef9,18.0
396b3fd1c706efa74c9165955e2ae051,18.0
5048b07f22600b6489e2e1b17aa624ba,18.0
7646a8357aada2537a658587a2e746ef,18.0
1aeccc15c16a48616976f501a98a64be,18.0
24849e7028f424a2b22c639896355ee1,18.0
8107f0e1defbeaf91f0377df8eba680b,18.0
b9978c647596c3dfcf091ecc04519f84,18.0
db34d54640f4951d184dae0483ab6760,18.0
724ab87ef6dfecbf85cb2265754bd1bc,18.0
939dd4a941d2c2be75e5ef501385c4db,18.0
e2d973b81c8dcc40e5d0f1454b825c18,18.0
562854b94bf0e6d7bfadb0986fc85670,18.0
17d8fbec6c62cf84274db5d09e7f4154,17.0
49f0162e8b27f9284f2ee71e29737257,17.0
287143c2a88f3c08ce9b8fe885c6772e,17.0
3e064c3f883fdd051884a58537182eef,17.0
41784ea7f7538eab9e50e7a96fa9355c,17.0
87f04a65d9e49890cdb6d3002683759e,17.0
ee84f17a4e398c4af09778df0c309c86,17.0
715a5706f5ea5356f6c4772dc98d6430,17.0
b43f384e32d1a2fcfec7f735f0fd4bb1,17.0
db2d4e82be9121eda1e434bfd5e484f9,17.0
b12e4aab4d4ca5f14d932ff0e2b7b2c4,17.0
15d80d4eb6c5e94e5d1a37d52128933a,17.0
a007dd5538fe23ec8a70cf30b34f2c52,16.0
18c76a9fcf94baa28702c572b1fb4dd6,16.0
39d7d914b20b4edf49ca390dffab5e8b,16.0
aaee5cdf1b69eb12212fd6ab041f8ab3,16.0
ba99dcbf16da30112ea68753ad99694d,16.0
3bac14d2805bf995afe9d316a5777b1e,16.0
e9e27514e86c213bd30552428f976bd7,16.0
ac48441085228f0ba1af4e448d4fd425,16.0
ac946cb78e9ea2a667a26ba2d16840a6,16.0
4700d861fd8daff6edfb5ee5288ef2f4,15.0
4f4239b447b7b533a2e272217b262e0e,15.0
e1d6f88df6638033a2a3ff6fe55c179e,15.0
faabbecfe79ae05d9edb161881b467b4,15.0
4a8b0b21c1de577073849516295e561a,15.0
67a8057a2b1685f689af57a0765200e8,15.0
f2f374d2111c94a2eef82378f5c52c36,15.0
dca8a152f35348bd9540d2c52604fdce,15.0
d4a73fd6c04c749d7e2ec95da0fb2ce9,15.0
5502db0c2761745538a8ebacc78865b9,15.0
2844575652d12c23ca5e4427012b74d3,15.0
a9973ca59e47373fd5b3b1cfdf2611a6,15.0
251d44daba27d5fa4a85bb26296eb2e0,15.0
6d453410ee64f947ba9139aaa2b4c8dd,15.0
57e11c3559fa2ef79a2702684229e4ba,15.0
9ccf0efdb459e32a2e3b2e3fd784ad87,15.0
3b60fd809739b64fbb1b093afcb28dac,15.0
0c6fc328871237327f68d880772043dd,15.0
909d7b6aabc786bddd12294f5ced98b3,14.0
eed748ea2763818388faff1e92ef6f1d,14.0
df8e10d81ad450613a60304eb881cf27,14.0
6afa3d3f9a490077c7dc5047efa4274e,14.0
40b077d8c372f9ac5252c4e6e33863bc,14.0
ab3f82fa140d2e5a276fb649910470c0,14.0
e94ffdd31888465af2d1d0377da38c59,14.0
36bf1970c4f0e75ae41288006086c1e7,14.0
2323f180a690cd32565943a64a80118d,14.0
18f397805102f2780cb6b5231c9d7125,14.0
f09b04e66067d479e52a6b700a45f86c,14.0
3e3b715ffca08a4914d7a16d30da3fec,14.0
40302be54333f37262f8f8bd011d94e0,14.0
c85b18b3eed23505219d0c58d61ada52,14.0
6c7b9d8e282db038d938003675ef05dd,14.0
efce41936caec0fcc64e1a4b0eeffa51,14.0
300ca5c6611aa3469915bcbe1670c2cb,14.0
1b30af72f3e37402f98438f223c24802,14.0
36f5511e81f8a86e75a14df60804feb1,13.0
3192f0892c08ec282493637f4fa28d60,13.0
268c5bea7588a941d111f5bacd2e0803,13.0
6783e45ef1fe8d39af2b93d9efb46fe6,13.0
725f3336cd7e92e814c5f299fc4bfddb,13.0
c334e91a0f4df34a1d170b79d46acccb,13.0
1332b0dcde33b5f46ce13a45f40f5b9a,13.0
